balancing_area	period	timepoint_label	Biodiesel	Coal	Diesel	LNG	LSFO	Pellet-Biomass	MSW	SUN	WND	Battery	EVSpinningReserveUp	DemandResponseSpinningReserveUp	TotalGenSpinningReservesUp	HawaiiVarGenUpSpinningReserveRequirement	MaximumContingencyUpRequirement	marginal_cost_regulation	marginal_cost_contingency	peak_day
system_wide_balancing_area	2035	2035-09-23-14:00	0	83.5	0	0	15.000000000000002	0	0.0	0.0	0.0	498.2114008586	448.235104459	0.0	596.7114008586	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-09-23-16:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.0	571.6260500235	249.776833633	0.0	699.6260500235	369.3244472140841	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-09-23-18:00	0	0.0	0	0	49.67602466449	0	0.0	0.0	0.0	232.4430290431	0.0	0.0	310.11905370758996	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-09-23-20:00	0	0.0	0	0	42.314	0	0.0	0.0	0.0	267.65620076929997	0.0	0.0	337.9702007693	127.6133395623542	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-09-23-22:00	0	0.0	0	0	27.3267424	0	0.0	0.0	0.0	253.4865786966	0.0	0.0	308.8133210966	126.2204840873542	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-00:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	323.80815269410004	0.0	0.0	329.5081526941	127.27128370029936	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	327.18527956540004	0.0	0.0	327.1852795654	128.01946742731684	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	288.9427423064	0.0	0.0	316.94274230639996	125.32507084200678	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-06:00	0	0.0	0	0	16.2200568	0	0.0	0.0	0.0	263.9467982875	0.0	0.0	308.16685508750004	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-08:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.0	581.5162855831001	0.0	293.443155228	709.5162855831	376.84292470089895	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-10:00	0	88.5730652443	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	331.84168424	309.4290091306	489.5887601318	382.20762443411843	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-12:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.0	571.6260500235	0.0	394.535890208	699.6260500235	382.559638113339	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-14:00	0	83.49999999996001	0	0	15.000000000000002	0	0.0	0.0	0.0	523.2060880976	437.193588149	0.0	621.70608809756	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-16:00	0	83.5	0	0	15.000000000000002	0	0.0	0.0	0.0	582.8955598366	0.0	0.0	681.3955598366	366.0197803369901	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-18:00	0	0.0	0	0	54.09646882731	0	0.0	0.0	0.0	227.137536171248	0.0	0.0	309.234004998558	127.95155999227065	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-20:00	0	0.0	0	0	36.614	0	0.0	0.0	0.0	282.80633582129997	0.0	0.0	319.4203358213	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-10-23-22:00	0	0.0	0	0	36.614	0	0.0	0.0	0.0	358.92355985016	0.0	0.0	395.53755985016	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-00:00	0	0.0	0	0	21.920056799999998	0	0.0	0.0	0.0	190.75060403902	0.0	0.0	240.67066083902	55.714598506250006	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-02:00	0	0.0	0	0	11.5	0	0.0	0.0	0.0	353.3888166209	0.0	0.0	364.8888166209	127.02323271235421	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-04:00	0	0.0	0	0	5.93297639564	0	0.0	0.0	0.0	319.06367028750003	0.0	0.0	324.99664668313994	124.05496578235419	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-06:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	300.8132451865	0.0	0.0	334.5132451865	127.7387837123542	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-08:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	564.3063550324999	218.470737448	0.0	579.3063550325	336.78176854921134	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-10:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	418.39369989579995	5.61344275191	469.4533654883	433.39369989579995	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-12:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	571.6260500235	0.0	442.222574659	586.6260500235	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-14:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	571.6260500235	301.3186062337	0.0	586.6260500235	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-16:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	214.948978921	0.0	401.0156948875	335.0446851403501	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-18:00	0	0.0	0	0	11.5	0	0.0	0.0	0.0	272.8373966224	0.0	0.0	312.3373966224	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-20:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	367.17778619160003	0.0	0.0	372.87778619159997	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-11-23-22:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	28.6835070343	0.0	401.0156948875	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	386.01569488719997	0.0	30.2000667911	386.0156948872	120.92807428235419	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	428.27018979670004	0.0	0.0	428.2701897967	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	371.47939135080003	0.0	0.0	371.47939135080003	124.05993028235419	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-06:00	0	0.0	0	0	33.601	0	0.0	0.0	0.0	372.08099480450005	0.0	0.0	405.6819948045	124.49923558235419	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-08:00	0	0.0	0	0	10.8133712	0	0.0	0.0	0.0	386.0156948875	52.6002516912	0.0	424.8290660875	297.4293177783389	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-10:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	386.0156948875	0.0	387.725377092	386.0156948875	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-12:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	386.0156948875	0.0	524.883417924	386.01569488750005	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-14:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	595.4574280727	477.118204955	0.0	595.4574280727	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-16:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	386.0156948875	239.316815743	16.6760918927	386.0156948875	358.9804247014468	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-18:00	0	0.0	0	0	3.95890100165	0	0.0	0.0	0.0	346.05771071847005	0.0	0.0	350.01661172011995	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-20:00	0	0.0	0	0	5.4066856	0	0.0	0.0	0.0	279.80626497368803	0.0	0.0	313.212950573688	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-12-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	339.1614318645	0.0	0.0	339.1614318645	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-00:00	0	0.0	0	0	0.515744127632	0	0.0	0.0	0.0	541.30430879906	0.0	56.9451966943	541.8200529266919	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-02:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	541.30430879906	0.0	97.5883267668	547.00430879906	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-04:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	541.30430879906	56.8740873717	0.0	547.00430879906	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	539.69261666906	0.0	0.0	539.69261666906	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-08:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	541.30430879956	342.506995652	0.0	541.30430879956	395.04191900059607	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-10:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	864.47942886706	0.0	326.541708944	864.47942886706	429.40748042742405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-12:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	541.30430879906	376.755615096	81.9715458953	541.30430879906	429.40748042742405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-14:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	541.30430879906	0.0	420.5257678092	541.30430879906	429.40748042742405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-16:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	541.30430879926	266.180751423	0.0	541.30430879926	341.5798438093017	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-18:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	411.12128769506	0.0	0.0	411.12128769506	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	409.97474842506006	0.0	0.0	409.97474842506	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-01-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	520.03447674606	0.0	0.0	520.03447674606	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	449.55066113906	0.0	0.0	449.55066113906	136.28370508	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	530.48389346406	0.0	0.0	530.48389346406	136.988089505	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	533.30154635206	0.0	0.0	533.30154635206	97.454083605	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	381.42198400196	0.0	0.0	381.42198400195997	21.066058305000002	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-08:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	922.87566133106	0.0	94.1093030821	937.87566133106	317.87378641492415	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-10:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	922.87566133106	274.294505316	0.0	937.87566133106	316.74198288242405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-12:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	697.40168028906	509.670964408	105.869587913	712.4016802890601	325.84120672242403	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-14:00	0	4.462266962239999	0	0	15.000000000000002	0	0.0	0.0	0.0	541.30430879936	0.0	765.520107753	560.7665757616	302.52617797992406	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-16:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	922.87566133086	258.351979818	0.0	937.87566133086	300.9770960864241	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-18:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	174.78372646225998	0.0	0.0	202.78372646225998	9.401208503000001	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-20:00	0	0.0	0	0	33.601	0	0.0	0.0	0.0	228.94121251686	0.0	0.0	262.54221251686	48.19258515	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-02-23-22:00	0	0.0	0	0	16.5149418203	0	0.0	0.0	0.0	345.93308006106	0.0	0.0	362.44802188136003	60.65769420000001	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-00:00	0	0	0	0	0.0	0	0.0	0.0	0.0	462.39053497506006	0.0	0.0	462.39053497506006	137.639350555	152.813140194	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-02:00	0	0	0	0	5.37360375788	0	0.0	0.0	0.0	483.60803127606005	0.0	0.0	488.98163503394005	137.639350555	90.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-04:00	0	0	0	0	0.0	0	0.0	0.0	0.0	388.96059402675996	0.0	0.0	388.96059402675996	136.705982725	90.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-06:00	0	0	0	0	0.0	0	0.0	0.0	0.0	485.22152825705996	0.0	0.0	485.22152825705996	137.639350555	90.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-08:00	0	0	0	0	15.000000000000002	0	0.0	268.31791702789997	38.2459525	942.04361608282	194.659439854	0.0	1263.60748561072	429.40748042742405	90.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-10:00	0	0	0	0	15.000000000000002	0	0.0	279.0012073393	85.78280000000001	438.86488180382	0.0	754.983706669	818.64888914312	429.40748042742405	90.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-12:00	0	0	0	0	15.000000000000002	0	0.0	0.0	48.745292500000005	942.04361608282	575.486113294	0.0	1005.7889085828199	429.40748042742405	90.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-14:00	0	0	0	0	15.000000000000002	0	0.0	280.8742637253	84.9626105	942.04361608282	46.76019904	175.243269483	1322.88049030812	429.40748042742405	90.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-16:00	0	0	0	0	15.000000000000002	0	0.0	247.7511967943	118.821867	854.75984157182	225.411697354	0.0	1236.33290536612	429.40748042742405	90.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-18:00	0	0	0	0	0.0	0	0.0	0.0	0.0	290.49692084906	0.0	0.0	318.49692084905996	165.68378065500679	152.813140194	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-20:00	0	0	0	0	5.4066856	0	0.0	0.0	0.0	260.24217207906	0.0	0.0	293.64885767906003	137.639350555	152.813140194	0.0	0.0	typical
system_wide_balancing_area	2040	2040-03-23-22:00	0	0	0	0	0.0	0	0.0	0.0	0.0	273.49632253506	0.0	0.0	301.49632253506	137.639350555	152.813140194	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	512.39882991196	0.0	0.0	512.3988299119601	90.06649833000002	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	493.58784886805995	0.0	0.0	493.58784886805995	50.2572283	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	446.23404124596004	0.0	0.0	446.23404124596	38.980927105	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	441.89887989906003	0.0	0.0	441.89887989906003	172.81497429645404	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-08:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	922.87566133106	319.427675079	0.0	922.87566133106	320.49063406492417	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-10:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	922.87566133106	0.0	352.176085038	922.87566133106	311.36113983742416	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-12:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	692.06055219206	0.0	603.966355896	692.0605521920601	316.54905604742396	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-14:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	541.3043087987601	586.042515859	0.0	541.30430879876	308.1165866474241	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-16:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	922.87566133106	136.847258604	55.0624350806	922.87566133106	297.67479654242396	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-18:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	255.68141283486	0.0	0.0	283.68141283486	84.46973205315722	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	181.35015219405003	0.0	0.0	181.35015219405003	0.0694361125	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-04-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	317.96513176906	0.0	0.0	317.96513176906	3.727397775	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	413.22319570946	0.0	0.0	413.22319570945996	35.5093205525	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	416.4731586375	0.0	0.0	416.47315863750003	10.158519622500002	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	368.50657189106005	0.0	0.0	368.50657189106	4.83241011875	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	462.55458944706004	0.0	0.0	462.55458944706004	187.54856937984312	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-08:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	884.28923200306	0.0	436.720229284	884.28923200306	291.8347478359241	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-10:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	922.87566133106	209.259495018	50.0289190886	922.87566133106	293.32166902242415	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-12:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	541.30430879886	830.007131807	0.0	541.30430879886	299.3414123274241	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-14:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	541.30430879886	0.0	557.914280499	541.30430879886	310.9181172484241	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-16:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	922.87566133106	3.05082271789	0.0	922.87566133106	284.8660402279012	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-18:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	372.39038761446	0.0	0.0	372.39038761446	162.27118113569387	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	371.52192286106003	0.0	0.0	371.52192286106003	98.721296325	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-05-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	411.06802255706	0.0	0.0	411.06802255706003	108.27963735000002	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-00:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	361.45273548506003	0.0	0.0	430.45273548506	124.45815082500002	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-02:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	414.91196542206	0.0	0.0	483.91196542206	133.258506355	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-04:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	510.00186029006	0.0	0.0	579.00186029006	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-06:00	0	54.000000000030006	0	0	15.000000000000002	0	0.0	0.0	0.0	494.66949209806	0.0	0.0	563.66949209809	286.65615071116406	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-08:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.0	922.87566133106	0.0	318.151134834	1050.87566133106	426.975496402424	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-10:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	3.57914	922.87566133106	0.0	370.44873454	1054.45480133106	417.33235737742405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-12:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.0	922.87566133106	444.889681927	0.0	1050.87566133106	428.99197692742405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-14:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	80.1500863043	697.40168028906	498.745392748	0.0	905.5517665933601	427.6113864524241	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-16:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	3.834375	541.30430879906	98.6823748675	354.325710966	673.13868379906	429.40748042742405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-18:00	0	24.5	0	0	31.220056800000002	0	0.0	0.0	0.0	457.06183682906	0.0	0.0	540.78189362906	360.49493515142206	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-20:00	0	54.00000000000001	44.0	0	20.406685600000003	0	0.0	0.0	0.0	171.55382971426	0.0	0.0	317.96051531425996	132.32184325	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-06-23-22:00	0	51.15813151453	0	0	15.000000000000002	0	0.0	0.0	0.0	234.76438415926	0.0	0.0	300.92251567379	114.397065125	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-00:00	0	10.904678336300002	0	0	15.000000000000002	0	0.0	0.0	0.0	541.30430879906	78.4204259082	0.0	567.20898713536	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-02:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	541.30430879936	64.8544762836	0.0	556.30430879936	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-04:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	438.90408621806	0.0	0.0	453.90408621806	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-06:00	0	23.670843009399995	0	0	15.000000000000002	0	0.0	0.0	0.0	541.30430879906	0.0	0.0	579.9751518084599	222.23014611488773	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-08:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	541.30430879906	0.0	144.397678234	556.30430879906	364.5448287483322	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-10:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	541.30430879906	379.656206161	248.63149357924001	580.80430879906	429.40748042742405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-12:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	922.87566133106	52.9635518975	0.0	962.37566133106	429.40748042742405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-14:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	544.01587002806	466.422789292	0.0	583.51587002806	429.40748042742405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-16:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	541.30430879906	0.0	672.1741663573	556.30430879906	429.40748042742405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-18:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	501.06012649209003	0.0	0.0	516.0601264920899	233.45693008144283	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-20:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	409.27613343606004	0.0	0.0	424.27613343606004	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-07-23-22:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	477.80792494006005	0.0	0.0	492.80792494006	137.639350555	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-08-23-00:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	321.76875126066	0.0	0.0	327.46875126066	108.22213385	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-08-23-02:00	0	0.0	0	0	4.18893521955	0	0.0	0.0	0.0	339.60802518956	0.0	0.0	343.79696040910994	93.47668607499998	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-08-23-04:00	0	0.0	0	0	42.314	0	0.0	0.0	0.0	462.33972512006005	0.0	0.0	504.65372512005996	110.17777685000003	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-08-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	390.92229405906005	0.0	0.0	390.92229405906	175.6469360949999	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-08-23-08:00	0	24.50000000003	0	0	15.000000000000002	0	0.0	0.0	0.0	541.30430879906	892.650351212	0.0	580.80430879909	429.288342752424	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-08-23-10:00	0	51.7241926681	0	0	15.000000000000002	0	0.0	0.0	0.0	922.87566133106	39.0075116201	0.0	989.59985399916	428.49389895242393	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-08-23-12:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	922.87566133106	0.0	454.98596039	962.37566133106	424.51574877742405	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-08-23-14:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	922.87566133106	0.0	215.803023148	962.37566133106	424.29384330242397	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-08-23-16:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	697.40168028906	110.65958671	337.099016585	736.90168028906	428.89233175242407	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-08-23-18:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	403.46825325826	0.0	0.0	431.46825325826	237.7731482515301	180.0	0.0	0.0	typical
system_wide_balancing_area	2040	2040-08-23-20:00	0	0.0	0	0	42.314	0	0.0	0.0	0.0	430.46112631005997	0.0	0.0	500.77512631005993	137.59716538	180.0	0.0	0.0	typical
