DemandResponseSpinningReserveDown_index_1,DemandResponseSpinningReserveDown_index_2,DemandResponseSpinningReserveDown_index_3,DemandResponseSpinningReserveDown
contingency,system_wide_balancing_area,3007102718,1001.551665196358
contingency,system_wide_balancing_area,3007102720,919.8921017670694
contingency,system_wide_balancing_area,3007102722,796.7607326878804
contingency,system_wide_balancing_area,3007121500,629.8737170898647
contingency,system_wide_balancing_area,3007121502,566.2398333084531
contingency,system_wide_balancing_area,3007121504,590.1172425646944
contingency,system_wide_balancing_area,3007121506,714.7384992493633
contingency,system_wide_balancing_area,3007121508,622.2995302694972
contingency,system_wide_balancing_area,3007121510,931.4289288173962
contingency,system_wide_balancing_area,3007121512,891.4371529807424
contingency,system_wide_balancing_area,3007121514,106.30514803199242
contingency,system_wide_balancing_area,3007121516,903.6895740574771
contingency,system_wide_balancing_area,3007121518,966.3530705168987
contingency,system_wide_balancing_area,3007121520,888.5652544834294
contingency,system_wide_balancing_area,3007121522,760.80739231354
contingency,system_wide_balancing_area,3008022000,579.9953524228569
contingency,system_wide_balancing_area,3008022002,531.6206072818254
contingency,system_wide_balancing_area,3008022004,599.7850208896425
contingency,system_wide_balancing_area,3008022006,838.1975905872341
contingency,system_wide_balancing_area,3008022008,865.0985793159351
contingency,system_wide_balancing_area,3008022010,577.5112148069288
contingency,system_wide_balancing_area,3008022012,409.68982640185936
contingency,system_wide_balancing_area,3008022014,998.6815457684074
contingency,system_wide_balancing_area,3008022016,968.5402222987924
contingency,system_wide_balancing_area,3008022018,1051.944333795617
contingency,system_wide_balancing_area,3008022020,938.1435602409897
contingency,system_wide_balancing_area,3008022022,728.2651678645914
contingency,system_wide_balancing_area,3008041000,557.4571188912399
contingency,system_wide_balancing_area,3008041002,467.71839344805295
contingency,system_wide_balancing_area,3008041004,605.1498127013688
contingency,system_wide_balancing_area,3008041006,846.5959838408853
contingency,system_wide_balancing_area,3008041008,721.9870369032124
contingency,system_wide_balancing_area,3008041010,982.3852779141635
contingency,system_wide_balancing_area,3008041012,481.72032117591067
contingency,system_wide_balancing_area,3008041014,624.6321386554791
contingency,system_wide_balancing_area,3008041016,986.6710034411784
contingency,system_wide_balancing_area,3008041018,1046.793319266711
