GENERATION_PROJECT,build_year,gen_overnight_cost,gen_storage_energy_overnight_cost,gen_fixed_om
Oahu_CentralTrackingPV_PV_13_X_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_13_X_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_13_X_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_13_X_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_13_X_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_13_X_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_13_X_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_13_X_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_13_X_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_13_X_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_13_X_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_13_X_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_13_X_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_14_B_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_14_B_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_14_B_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_14_B_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_14_B_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_14_B_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_14_B_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_14_B_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_14_B_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_14_B_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_14_B_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_14_B_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_14_B_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_14_B_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_14_B_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_14_B_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_14_B_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_14_B_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_14_C_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_14_C_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_14_C_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_14_C_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_14_C_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_14_C_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_14_C_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_14_C_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_14_C_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_14_C_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_14_C_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_14_C_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_14_C_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_14_C_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_14_C_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_14_C_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_14_C_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_14_C_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_14_X_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_14_X_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_14_X_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_14_X_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_14_X_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_14_X_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_14_X_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_14_X_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_14_X_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_14_X_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_14_X_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_14_X_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_14_X_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_14_X_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_14_X_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_14_X_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_14_X_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_14_X_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_15_B_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_15_B_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_15_B_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_15_B_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_15_B_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_15_B_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_15_B_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_15_B_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_15_B_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_15_B_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_15_B_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_15_B_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_15_B_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_15_B_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_15_B_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_15_B_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_15_B_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_15_B_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_15_C_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_15_C_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_15_C_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_15_C_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_15_C_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_15_C_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_15_C_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_15_C_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_15_C_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_15_C_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_15_C_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_15_C_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_15_C_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_15_C_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_15_C_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_15_C_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_15_C_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_15_C_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_15_X_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_15_X_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_15_X_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_15_X_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_15_X_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_15_X_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_15_X_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_15_X_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_15_X_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_15_X_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_15_X_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_15_X_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_15_X_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_15_X_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_15_X_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_15_X_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_15_X_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_15_X_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_16_B_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_16_B_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_16_B_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_16_B_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_16_B_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_16_B_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_16_B_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_16_B_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_16_B_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_16_B_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_16_B_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_16_B_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_16_B_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_16_B_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_16_B_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_16_B_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_16_B_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_16_B_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_16_C_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_16_C_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_16_C_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_16_C_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_16_C_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_16_C_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_16_C_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_16_C_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_16_C_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_16_C_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_16_C_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_16_C_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_16_C_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_16_C_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_16_C_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_16_C_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_16_C_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_16_C_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_16_X_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_16_X_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_16_X_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_16_X_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_16_X_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_16_X_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_16_X_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_16_X_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_16_X_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_16_X_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_16_X_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_16_X_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_16_X_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_16_X_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_16_X_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_16_X_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_16_X_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_16_X_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_17_X_00_15,2020,2112847.3863528315,.,15088.016108053882
Oahu_CentralTrackingPV_PV_17_X_00_15,2025,1709211.4227093305,.,12205.61865683258
Oahu_CentralTrackingPV_PV_17_X_00_15,2030,1305575.4590658296,.,9323.221205611277
Oahu_CentralTrackingPV_PV_17_X_00_15,2035,1247587.9508492437,.,8909.127663555679
Oahu_CentralTrackingPV_PV_17_X_00_15,2040,1189600.4426326577,.,8495.034121500079
Oahu_CentralTrackingPV_PV_17_X_00_15,2045,1131612.9344160713,.,8080.940579444481
Oahu_CentralTrackingPV_PV_17_X_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_17_X_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_17_X_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_17_X_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_17_X_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_17_X_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_17_X_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_17_X_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_17_X_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_17_X_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_17_X_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_17_X_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_18_B_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_18_B_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_18_B_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_18_B_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_18_B_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_18_B_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_18_B_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_18_B_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_18_B_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_18_B_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_18_B_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_18_B_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CentralTrackingPV_PV_18_X_15_17,2020,2167738.643342032,.,15088.016108053882
Oahu_CentralTrackingPV_PV_18_X_15_17,2025,1764102.6796985313,.,12205.61865683258
Oahu_CentralTrackingPV_PV_18_X_15_17,2030,1360466.7160550305,.,9323.221205611277
Oahu_CentralTrackingPV_PV_18_X_15_17,2035,1302479.2078384445,.,8909.127663555679
Oahu_CentralTrackingPV_PV_18_X_15_17,2040,1244491.6996218583,.,8495.034121500079
Oahu_CentralTrackingPV_PV_18_X_15_17,2045,1186504.191405272,.,8080.940579444481
Oahu_CentralTrackingPV_PV_18_X_17_20,2020,2176887.1861735657,.,15088.016108053882
Oahu_CentralTrackingPV_PV_18_X_17_20,2025,1773251.2225300649,.,12205.61865683258
Oahu_CentralTrackingPV_PV_18_X_17_20,2030,1369615.2588865638,.,9323.221205611277
Oahu_CentralTrackingPV_PV_18_X_17_20,2035,1311627.750669978,.,8909.127663555679
Oahu_CentralTrackingPV_PV_18_X_17_20,2040,1253640.242453392,.,8495.034121500079
Oahu_CentralTrackingPV_PV_18_X_17_20,2045,1195652.7342368057,.,8080.940579444481
Oahu_CIP_CT,2009,530587.2444682642,.,13857.411676189646
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2013,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2014,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2015,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2016,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2017,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2018,3164218.13232819,.,17132.659131469365
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2019,2794801.6893433793,.,12373.58715050565
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2020,2686143.3633333067,.,11888.680661682849
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2025,2142851.7332829437,.,9484.110308513487
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2030,1599560.1032325826,.,7079.539955344137
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2035,1506455.3782736913,.,6667.465023589004
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2040,1413350.6533148,.,6255.390091833871
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2045,1320245.9283559083,.,5843.31516007874
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2013,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2014,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2015,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2016,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2017,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2018,3164218.13232819,.,17132.659131469365
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2019,2794801.6893433793,.,12373.587150505651
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2020,2686143.3633333067,.,11888.680661682849
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2025,2142851.7332829437,.,9484.110308513487
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2030,1599560.1032325826,.,7079.539955344137
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2035,1506455.3782736913,.,6667.465023589004
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2040,1413350.6533148,.,6255.390091833871
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2045,1320245.9283559083,.,5843.31516007874
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2020,2686143.3633333067,.,11888.680661682849
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2025,2142851.7332829437,.,9484.110308513487
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2030,1599560.1032325826,.,7079.539955344137
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2035,1506455.3782736913,.,6667.465023589004
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2040,1413350.6533148,.,6255.390091833871
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2045,1320245.9283559083,.,5843.31516007874
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2013,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2014,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2015,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2016,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2017,4207708.70974221,.,0.0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2018,3164218.13232819,.,17132.659131469365
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2019,2794801.6893433793,.,12373.587150505651
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2020,2686143.3633333067,.,11888.680661682849
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2025,2142851.7332829437,.,9484.110308513487
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2030,1599560.1032325826,.,7079.539955344137
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2035,1506455.3782736913,.,6667.465023589004
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,1413350.6533148,.,6255.390091833871
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,1320245.9283559083,.,5843.31516007874
Oahu_Hawaii_Cogen,1982,511517.1576447234,.,17484.586479492362
Oahu_H-Power,1989,2563257.565338115,.,75332.52685313197
Oahu_IC_Barge,2020,1323131.3691350592,.,34460.0
Oahu_IC_Barge,2025,1323491.061250759,.,34460.0
Oahu_IC_Barge,2030,1323501.6493575035,.,34460.0
Oahu_IC_Barge,2035,1323134.8904297983,.,34460.0
Oahu_IC_Barge,2040,1323619.7885674923,.,34460.0
Oahu_IC_Barge,2045,1323327.7278793547,.,34460.0
Oahu_IC_MCBH,2020,3090410.2844189033,.,34460.0
Oahu_IC_MCBH,2025,3003830.741976465,.,34460.0
Oahu_IC_MCBH,2030,2933671.107404566,.,34460.0
Oahu_IC_MCBH,2035,2885673.8321166844,.,34460.0
Oahu_IC_MCBH,2040,2855786.269572994,.,34460.0
Oahu_IC_MCBH,2045,2855884.299220716,.,34460.0
Oahu_IC_Schofield,2018,2451935.8810565034,.,34460.0
Oahu_IC_Schofield,2020,2424654.528661291,.,34460.0
Oahu_IC_Schofield,2025,2357415.2236435656,.,34460.0
Oahu_IC_Schofield,2030,2301911.3442327385,.,34460.0
Oahu_IC_Schofield,2035,2264363.3181399563,.,34460.0
Oahu_IC_Schofield,2040,2241225.235294735,.,34460.0
Oahu_IC_Schofield,2045,2241311.827399268,.,34460.0
Oahu_Kahe_1,1963,530587.2444682642,.,9858.330674607394
Oahu_Kahe_2,1964,530587.2444682642,.,9858.330674607394
Oahu_Kahe_3,1970,530587.2444682642,.,9858.330674607394
Oahu_Kahe_4,1972,530587.2444682642,.,9858.330674607394
Oahu_Kahe_5,1974,530587.2444682642,.,9858.330674607394
Oahu_Kahe_6,1981,530587.2444682642,.,9858.330674607394
Oahu_Kalaeloa_CC1,1989,639861.462653763,.,42409.42252472616
Oahu_Kalaeloa_CC2,1991,639861.462653763,.,42409.42252472616
Oahu_Kalaeloa_CC3,1991,639861.462653763,.,42409.42252472616
Oahu_OffshoreWind_OffWind,2020,5338877.684616858,.,111078.66250080246
Oahu_OffshoreWind_OffWind,2025,4350029.053777845,.,85401.23638806895
Oahu_OffshoreWind_OffWind,2030,3746984.25801388,.,70287.09544174126
Oahu_OffshoreWind_OffWind,2035,3392034.542238467,.,62630.91330226839
Oahu_OffshoreWind_OffWind,2040,3186209.4084446,.,59327.36361009942
Oahu_OffshoreWind_OffWind,2045,3037801.8904681904,.,57271.120005683435
Oahu_OnshoreWind_OnWind_101,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_101,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_101,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_101,2035,1581549.480087348,.,35682.92682926829
